height,nTime,nonce,nDifficulty,average_hash_calcualtions,targetHash
124800,1305701456,3598156616,157418,676108614371196,0000000000006a93b30000000000000000000000000000000000000000000000
125000,1305758502,1668506212,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
125200,1305856030,3675919042,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
125400,1305936975,3528924114,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
125600,1306016065,3721894077,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
125800,1306079612,1930511109,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
126000,1306148275,3455955508,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
126200,1306206567,1763410326,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
126400,1306264608,252467446,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
126600,1306322775,2608367620,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
126800,1306378424,3636286479,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
127000,1306433900,2036300280,244116,1048471149936088,00000000000044b9f20000000000000000000000000000000000000000000000
127200,1306523184,663628328,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
127400,1306633878,3427702071,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
127600,1306739398,4120057744,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
127800,1306849471,3387218900,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
128000,1306950957,3668098811,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
128200,1307042448,1505355446,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
128400,1307125532,2809383916,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
128600,1307205390,1924594615,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
128800,1307287560,2483743101,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
129000,1307356675,1202580527,434883,1867811188859202,0000000000002694210000000000000000000000000000000000000000000000
129200,1307453084,290925267,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
129400,1307545570,1209872546,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
129600,1307632118,2378279731,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
129800,1307703509,3481640728,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
130000,1307783471,1644965688,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
130200,1307851176,513445799,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
130400,1307928991,2801457717,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
130600,1308001443,1624197395,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
130800,1308074586,1485775527,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
131000,1308135423,3890450335,567278,2436441257208094,0000000000001d932f0000000000000000000000000000000000000000000000
131200,1308207468,2785599454,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
131400,1308300805,1892406102,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
131600,1308392505,542424388,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
131800,1308475973,3339304666,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
132000,1308552020,671666331,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
132200,1308625456,2377719358,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
132400,1308695292,4042404595,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
132600,1308761427,2031283376,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
132800,1308831091,1618202076,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
133000,1308893856,1655666952,876967,3766548342687540,0000000000001321850000000000000000000000000000000000000000000000
133200,1308997565,4072695390,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
133400,1309111429,1784370871,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
133600,1309219266,1833588001,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
133800,1309325496,3692550576,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
134000,1309428116,4048913983,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
134200,1309520971,2972099284,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
134400,1309615303,3848399284,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
134600,1309719608,426131988,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
134800,1309824951,696930067,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
135000,1309943970,3305313335,1379213,5923676160960014,0000000000000c2a120000000000000000000000000000000000000000000000
135200,1310066653,3466169559,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
135400,1310174376,147836898,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
135600,1310292968,716043538,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
135800,1310412483,438354794,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
136000,1310528106,2488785284,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
136200,1310629054,2649443667,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
136400,1310735682,4036212653,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
136600,1310842970,1120623383,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
136800,1310948161,2079562047,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
137000,1311049179,44096672,1563051,6713256562217398,0000000000000abbcf0000000000000000000000000000000000000000000000
137200,1311174731,2172048421,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
137400,1311286066,600740258,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
137600,1311398829,973944475,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
137800,1311513849,314327237,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
138000,1311617878,1163195843,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
138200,1311719543,3722470510,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
138400,1311815885,3046180436,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
138600,1311924892,1000884287,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
138800,1312035883,1714491977,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
139000,1312137982,2076425730,1690921,7262452991291952,00000000000009ec040000000000000000000000000000000000000000000000
139200,1312242029,3448125273,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
139400,1312353856,2067876777,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
139600,1312473219,360188004,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
139800,1312603001,454539343,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
140000,1312739378,1789739685,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
140200,1312868213,3791926965,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
140400,1312977436,2954576087,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
140600,1313107265,1085509458,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
140800,1313231965,3666685065,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
141000,1313372631,2364780911,1888815,8112400914025264,00000000000008e1e50000000000000000000000000000000000000000000000
141200,1313502262,1877158990,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
141400,1313624052,87003738,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
141600,1313745135,1581346071,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
141800,1313868951,430866512,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
142000,1313974140,1895762156,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
142200,1314077847,1305546903,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
142400,1314190149,1962546802,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
142600,1314322742,2752501600,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
142800,1314451111,471611487,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
143000,1314595894,1995503042,1805728,7755544378027408,000000000000094a860000000000000000000000000000000000000000000000
143200,1314713245,1965342745,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
143400,1314830467,2103669215,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
143600,1314952587,2689167830,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
143800,1315070305,972065292,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
144000,1315197132,296625999,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
144200,1315310854,3267851302,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
144400,1315431955,330000935,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
144600,1315563273,362841656,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
144800,1315680822,4187411425,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
145000,1315814639,258977958,1777801,7635599769865886,000000000000096fe30000000000000000000000000000000000000000000000
145200,1315940373,2898066463,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
145400,1316058718,1688651910,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
145600,1316187256,3797341690,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
145800,1316311559,1400082647,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
146000,1316426187,4039786225,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
146200,1316558203,2677865535,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
146400,1316673810,561860653,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
146600,1316797164,3777772774,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
146800,1316926370,2214909122,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
147000,1317056913,360357817,1755452,7539609386691346,000000000000098ea50000000000000000000000000000000000000000000000
147200,1317186178,420160879,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
147400,1317309923,17742584,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
147600,1317456569,2900587442,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
147800,1317578410,3682168048,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
148000,1317708056,1880798434,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
148200,1317839015,3157109613,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
148400,1317972409,353877861,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
148600,1318108759,444570696,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
148800,1318248344,1682237286,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
149000,1318400599,2603424693,1689360,7255746733661078,00000000000009ee5d0000000000000000000000000000000000000000000000
149200,1318567038,4050045699,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
149400,1318688851,1457459717,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
149600,1318834480,2866934349,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
149800,1318974282,2410708831,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
150000,1319118291,1796110725,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
150200,1319259039,3199665065,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
150400,1319428529,2777794335,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
150600,1319563454,2039582869,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
150800,1319714122,4083301053,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
151000,1319865467,3412349508,1468217,6305947565173954,0000000000000b6d4b0000000000000000000000000000000000000000000000
151200,1320032534,475016470,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
151400,1320155141,250589482,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
151600,1320266782,2618086857,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
151800,1320400803,3237052488,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
152000,1320514467,955276644,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
152200,1320636380,735526914,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
152400,1320765575,2836616296,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
152600,1320869154,2774611334,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
152800,1320997207,2905000484,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
153000,1321129061,4013714994,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
153200,1321244970,2532421469,1203480,5168908487067396,0000000000000df0ca0000000000000000000000000000000000000000000000
153400,1321361569,3753557979,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
153600,1321481227,1946848798,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
153800,1321611188,16361435,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
154000,1321739543,1794794015,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
154200,1321870432,4105272482,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
154400,1321999730,2538544324,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
154600,1322136081,1318108181,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
154800,1322275518,1820229418,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
155000,1322420310,2061944082,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
155200,1322552061,2026597691,1192515,5121816989912956,0000000000000e119a0000000000000000000000000000000000000000000000
155400,1322674323,1470407799,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
155600,1322768035,1080916150,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
156000,1322999430,3141527617,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
156200,1323113558,670390537,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
156400,1323217813,2414455644,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
156600,1323340141,1761231976,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
156800,1323452024,1879916288,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
157000,1323569737,1031154691,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
157200,1323688637,1040259450,1090732,4684659657288132,0000000000000f61b10000000000000000000000000000000000000000000000
157400,1323819679,1019479192,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
157600,1323942735,1590512321,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
157800,1324091388,1961740331,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
158000,1324202749,3928355538,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
158200,1324314909,3420955162,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
158400,1324440065,1801650755,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
158600,1324558136,100122676,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
158800,1324676386,522437994,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
159000,1324800317,222256487,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
159200,1324891372,2684821782,1155055,4960927567747486,0000000000000e86680000000000000000000000000000000000000000000000
159400,1324993918,679332265,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
159600,1325113145,922947779,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
159800,1325241498,1666466070,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
160000,1325355184,3012578904,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
160200,1325468067,768014482,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
160400,1325583838,602687766,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
160600,1325691664,208695347,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
160800,1325811793,1620220095,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
161000,1325908473,601565135,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
161200,1326006419,594803903,1159947,4981935274543932,0000000000000e76ba0000000000000000000000000000000000000000000000
161400,1326113700,2825093299,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
161600,1326227989,1389550194,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
161800,1326338153,808561007,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
162000,1326461262,2914183596,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
162200,1326574873,3344170473,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
162400,1326692155,242505861,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
162600,1326795848,3840350897,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
162800,1326917443,3279726288,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
163000,1327044565,1996220238,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
163200,1327150366,2266941574,1250776,5372045556313534,0000000000000d69d70000000000000000000000000000000000000000000000
163400,1327270531,3806592573,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
163600,1327374129,3312402547,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
163800,1327493705,1103814009,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
164000,1327620070,1912585103,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
164200,1327740339,3655586240,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
164400,1327848977,1848572227,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
164600,1327951729,2867208527,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
164800,1328063934,3528901578,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
165000,1328184888,2872187981,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
165200,1328289100,2199005348,1307748,5616736245439752,0000000000000cd43f0000000000000000000000000000000000000000000000
165400,1328402592,3042058884,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
165600,1328518888,1322951716,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
165800,1328642100,665877351,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
166000,1328770679,2257723939,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
166200,1328886658,2419408735,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
166400,1329006138,2370706872,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
166600,1329115763,2667617635,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
166800,1329243821,2540456248,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
167000,1329369056,1642285105,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
167200,1329498428,2852075623,1379668,5925631049389784,0000000000000c290b0000000000000000000000000000000000000000000000
167400,1329593801,861227829,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
167600,1329703146,318006679,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
167800,1329837973,2708327475,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
168000,1329946277,3999486048,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
168200,1330059314,914710428,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
168400,1330163890,454251268,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
168600,1330274904,3490899203,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
168800,1330390675,1836897563,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
169000,1330491149,1341000169,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
169200,1330599231,1019225862,1376323,5911263428704386,0000000000000c309c0000000000000000000000000000000000000000000000
169400,1330717830,608974703,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
169600,1330860834,537559591,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
169800,1330985196,2172820537,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
170000,1331108213,648251683,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
170200,1331216570,4154295574,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
170400,1331322479,3791216644,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
170600,1331430103,4062143268,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
170800,1331547299,2630284306,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
171000,1331655555,2614289517,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
171200,1331779429,292828933,1497001,6429572215933052,0000000000000b350c0000000000000000000000000000000000000000000000
171400,1331905965,4201285435,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
171600,1332009631,2607988610,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
171800,1332117314,2376367912,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
172000,1332233975,2749070635,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
172200,1332336718,1845351429,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
172400,1332451501,1586715940,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
172600,1332575561,2067302164,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
172800,1332669797,2021557803,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
173000,1332785551,2076830478,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
173200,1332899201,1556665241,1498317,6435223481795732,0000000000000b32870000000000000000000000000000000000000000000000
173400,1333012509,3471278377,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
173600,1333133804,3367256397,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
173800,1333236279,3534409989,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
174000,1333365257,4271683765,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
174200,1333500016,194805242,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
174400,1333630245,904625559,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
174600,1333766230,1848392198,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
174800,1333897704,1611082436,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
175000,1334011481,1310706856,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
175200,1334129405,4094680096,1626578,6986100606938284,0000000000000a507e0000000000000000000000000000000000000000000000
175400,1334253752,1167984630,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
175600,1334390385,531237516,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
175800,1334537662,410582880,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
176000,1334657753,74571595,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
176200,1334786449,1870423054,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
176400,1334896435,914453892,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
176600,1335012052,1552703775,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
176800,1335127813,1026692896,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
177000,1335250713,3935977497,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
177200,1335384956,779025210,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
177400,1335508220,2285938529,1577937,6777190228615038,0000000000000aa1e30000000000000000000000000000000000000000000000
177600,1335620756,2394460486,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
177800,1335728213,3407210822,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
178000,1335823017,2198711564,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
178200,1335923925,1106009483,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
178400,1336041388,887918091,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
178600,1336149732,1760039966,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
178800,1336253123,1833293829,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
179000,1336356948,346665741,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
179200,1336454047,3764740880,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
179400,1336554319,2715534862,1508612,6479442173023690,0000000000000b1ef70000000000000000000000000000000000000000000000
179600,1336668236,1660377622,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
179800,1336804220,1458537677,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
180000,1336933271,3998757414,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
180200,1337056173,3441419933,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
180400,1337198365,3852171018,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
180600,1337328787,168040805,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
180800,1337457649,397947888,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
181000,1337576857,296464763,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
181200,1337724361,3133507854,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
181400,1337858607,1749241842,1733233,7444183178381142,00000000000009ae020000000000000000000000000000000000000000000000
181600,1337996229,3479309880,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
181800,1338110531,4216654873,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
182000,1338233909,391432308,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
182200,1338368523,422160973,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
