height,fee,numberTXs,nTime,date_str,nonce,nbits,nDifficulty,average_hash_calcualtions,blockhash,targetHash
32520,0,1,1262322912,Fri 01 Jan 2010 05:15:12 GMT,98246703,486594666,1,5080592338,00000000b7dcfb78ce58c89355f44eeb48f358d8187055494602dced46ad193b,00000000d86a0000000000000000000000000000000000000000000000000000
32530,0,1,1262331423,Fri 01 Jan 2010 07:37:03 GMT,12367573,486594666,1,5080592338,00000000b924df105168b5e6b0905cf44dff77d9533a7549a1de40a2a2f03624,00000000d86a0000000000000000000000000000000000000000000000000000
32540,0,1,1262341926,Fri 01 Jan 2010 10:32:06 GMT,958824240,486594666,1,5080592338,0000000067e6abc39bd8baac5f51ed09b29877aef8a7945ee75cbe23436f71d2,00000000d86a0000000000000000000000000000000000000000000000000000
32550,0,1,1262344170,Fri 01 Jan 2010 11:09:30 GMT,227404140,486594666,1,5080592338,0000000040782674248bbfe483e145528715c4f0de2a95d374934b98286ad4d3,00000000d86a0000000000000000000000000000000000000000000000000000
32560,0,1,1262354432,Fri 01 Jan 2010 14:00:32 GMT,188444465,486594666,1,5080592338,00000000a9f4b470b7ab16e3c0627d77c936c245ee0cb78a2b2a552552f51dc4,00000000d86a0000000000000000000000000000000000000000000000000000
32570,0,1,1262358456,Fri 01 Jan 2010 15:07:36 GMT,147686961,486594666,1,5080592338,00000000adcba051474f2c09ea87fd12e01bfd4b1d2ab015f53d1608c6fd1c16,00000000d86a0000000000000000000000000000000000000000000000000000
32580,0,1,1262366031,Fri 01 Jan 2010 17:13:51 GMT,534817796,486594666,1,5080592338,0000000053a1dffb1e710702cb74073b2a104b8be707270e29427545711abd91,00000000d86a0000000000000000000000000000000000000000000000000000
32590,0,1,1262372641,Fri 01 Jan 2010 19:04:01 GMT,1455246106,486594666,1,5080592338,00000000b67bca8bb2b06c0590586703706bbc7a70f8b6e32d98d1db0c5b0bc1,00000000d86a0000000000000000000000000000000000000000000000000000
32600,0,1,1262375972,Fri 01 Jan 2010 19:59:32 GMT,97653854,486594666,1,5080592338,000000000186f1b78f0280376baecc7a1856dec449673901676790110bb9f39c,00000000d86a0000000000000000000000000000000000000000000000000000
32610,0,1,1262383618,Fri 01 Jan 2010 22:06:58 GMT,3818373653,486594666,1,5080592338,00000000870bc92669e3e5595d0862d52a84102eb71545832a0e682dc89eac76,00000000d86a0000000000000000000000000000000000000000000000000000
32620,0,1,1262388986,Fri 01 Jan 2010 23:36:26 GMT,5460703,486594666,1,5080592338,00000000130f1bc659bdc4045694f84a6f058d309bce35ad916f12dec3ddc7f9,00000000d86a0000000000000000000000000000000000000000000000000000
32630,0,1,1262407185,Sat 02 Jan 2010 04:39:45 GMT,60684819,486594666,1,5080592338,00000000399f0043ddc6b706577636c5505ab3fa470b9e772e1061563db6da31,00000000d86a0000000000000000000000000000000000000000000000000000
32640,0,1,1262405710,Sat 02 Jan 2010 04:15:10 GMT,9723012,486594666,1,5080592338,0000000030ca0abae7afab602667359f8e48b15489ca5bc60013ada34d336a0c,00000000d86a0000000000000000000000000000000000000000000000000000
32650,0,1,1262418631,Sat 02 Jan 2010 07:50:31 GMT,932339164,486594666,1,5080592338,0000000082a8a3c3b71c81cf910a1a5c72c025906babeb0492cbf1f85b164bde,00000000d86a0000000000000000000000000000000000000000000000000000
32660,0,1,1262428711,Sat 02 Jan 2010 10:38:31 GMT,327852447,486594666,1,5080592338,0000000086352b7965f022a37de434a8a9366694c0757e756978eefe56d684c1,00000000d86a0000000000000000000000000000000000000000000000000000
32670,0,1,1262431954,Sat 02 Jan 2010 11:32:34 GMT,241105557,486594666,1,5080592338,000000001f958e976f9df3448eeaa9f75432f1c4f05bafec1e9c6b47a4414ace,00000000d86a0000000000000000000000000000000000000000000000000000
32680,0,1,1262435751,Sat 02 Jan 2010 12:35:51 GMT,384669843,486594666,1,5080592338,000000005fce160b2a68a1346d247b4f4fba2bfac6f2b1b2aaa26304886b827b,00000000d86a0000000000000000000000000000000000000000000000000000
32690,0,1,1262439710,Sat 02 Jan 2010 13:41:50 GMT,40942446,486594666,1,5080592338,000000004003a8740b092bdaa0feda30c4fce37b03dd0304ab5c58a447d7091a,00000000d86a0000000000000000000000000000000000000000000000000000
32700,0,1,1262447276,Sat 02 Jan 2010 15:47:56 GMT,178021660,486594666,1,5080592338,00000000886000a7d903955ac999e9fcc0805b25e80ee7006c7d89dac111724f,00000000d86a0000000000000000000000000000000000000000000000000000
32710,0,1,1262452566,Sat 02 Jan 2010 17:16:06 GMT,396238613,486594666,1,5080592338,0000000076a248d477dc81783541739dc5e8fbbe97789e7dfdcdae417b86856f,00000000d86a0000000000000000000000000000000000000000000000000000
32720,0,1,1262457387,Sat 02 Jan 2010 18:36:27 GMT,5215991,486594666,1,5080592338,0000000092065979cdb33e92292413df75c026e435b0fb221a6dc8d9755e5ba0,00000000d86a0000000000000000000000000000000000000000000000000000
32730,0,1,1262465292,Sat 02 Jan 2010 20:48:12 GMT,164523806,486594666,1,5080592338,0000000071fd0bd1b73eaaf4010ca61a5dfc9699ed528d45ad3560fd38ac4ee5,00000000d86a0000000000000000000000000000000000000000000000000000
32740,0,1,1262472328,Sat 02 Jan 2010 22:45:28 GMT,281140549,486594666,1,5080592338,0000000031f72768e771eee6ede77748c21d055e0efd8fc1d8c412c2b7c7ee6b,00000000d86a0000000000000000000000000000000000000000000000000000
32750,0,1,1262480533,Sun 03 Jan 2010 01:02:13 GMT,115873634,486594666,1,5080592338,00000000cffb42548b6b1621fa00fd8bf30b3c3dc072cc9046c62b0ac75300da,00000000d86a0000000000000000000000000000000000000000000000000000
32760,0,1,1262486638,Sun 03 Jan 2010 02:43:58 GMT,43411747,486594666,1,5080592338,0000000073f6af71ef825efc273c52a9e7b122e70f1d2a56978d17ef2529cbe9,00000000d86a0000000000000000000000000000000000000000000000000000
32770,0,1,1262491169,Sun 03 Jan 2010 03:59:29 GMT,117660435,486594666,1,5080592338,00000000c4675b15899af72566caacf9610cb04d8c43cd75fd16b59786ba0ac3,00000000d86a0000000000000000000000000000000000000000000000000000
32780,0,1,1262497523,Sun 03 Jan 2010 05:45:23 GMT,119855014,486594666,1,5080592338,00000000a0d2938497b3d61d7994acfd759127656d7301e8830a042314decbf4,00000000d86a0000000000000000000000000000000000000000000000000000
32790,0,1,1262502738,Sun 03 Jan 2010 07:12:18 GMT,309779053,486594666,1,5080592338,0000000073b77813c6f2d6365e947d6548d5358332ebb6b1be7d31674b9678f8,00000000d86a0000000000000000000000000000000000000000000000000000
32800,0,1,1262509948,Sun 03 Jan 2010 09:12:28 GMT,31108817,486594666,1,5080592338,0000000083c73afa07a582549441fcb8f4de7e8c2108b30e105cb5023811bdc9,00000000d86a0000000000000000000000000000000000000000000000000000
32810,0,1,1262512062,Sun 03 Jan 2010 09:47:42 GMT,18992297,486594666,1,5080592338,000000004a8be8e3d4dd215bc51b64fd7ef1cd5bc6539fdf446965e8cc50ce6d,00000000d86a0000000000000000000000000000000000000000000000000000
32820,0,1,1262516566,Sun 03 Jan 2010 11:02:46 GMT,8775959,486594666,1,5080592338,00000000d05924e47bd2b30ba5216502ec308cabd806be81cfc9a4e5243b93c8,00000000d86a0000000000000000000000000000000000000000000000000000
32830,0,1,1262520884,Sun 03 Jan 2010 12:14:44 GMT,309928337,486594666,1,5080592338,000000009aa9c9fb96421cb876ee77b0590e6fff00df1913767d2dff2949e3c8,00000000d86a0000000000000000000000000000000000000000000000000000
32840,0,1,1262526864,Sun 03 Jan 2010 13:54:24 GMT,28275207,486594666,1,5080592338,0000000091d0227679eaf418ebe0f3d8733ae33cee4ec238382dc29a847e56be,00000000d86a0000000000000000000000000000000000000000000000000000
32850,0,1,1262530041,Sun 03 Jan 2010 14:47:21 GMT,236573220,486594666,1,5080592338,0000000079ec2d258e7c1ea8569e26e1685b3c9dad7ad048cf5772a238be85d1,00000000d86a0000000000000000000000000000000000000000000000000000
32860,0,1,1262536468,Sun 03 Jan 2010 16:34:28 GMT,3794030854,486594666,1,5080592338,00000000c1ca0eb18debe6203d512d7b8494766b7b7317be3eaf75879880e053,00000000d86a0000000000000000000000000000000000000000000000000000
32870,0,1,1262539369,Sun 03 Jan 2010 17:22:49 GMT,29756772,486594666,1,5080592338,00000000bb5197cec854d6756a0cd08cab7d88447f7eb8472cffc498c7eb09d5,00000000d86a0000000000000000000000000000000000000000000000000000
32880,0,1,1262542677,Sun 03 Jan 2010 18:17:57 GMT,114565887,486594666,1,5080592338,0000000045e090761249856b02c832376a7bc87480a224e03b6996f1166f771b,00000000d86a0000000000000000000000000000000000000000000000000000
32890,0,1,1262545513,Sun 03 Jan 2010 19:05:13 GMT,204938351,486594666,1,5080592338,00000000033953f954515dc4c75c0062e1828c88043a7b16a2e4ce7e80c74288,00000000d86a0000000000000000000000000000000000000000000000000000
32900,0,1,1262548871,Sun 03 Jan 2010 20:01:11 GMT,73508361,486594666,1,5080592338,000000005d10d7b6d19e5567b7409eadc3d13b78e7e4c5637a1250ac63c33855,00000000d86a0000000000000000000000000000000000000000000000000000
32910,0,1,1262552764,Sun 03 Jan 2010 21:06:04 GMT,6506510,486594666,1,5080592338,00000000808a9b4548f7ebe38f8e3ed611c2d66a06b5d4a7d54e61381d2ec104,00000000d86a0000000000000000000000000000000000000000000000000000
32920,0,1,1262557026,Sun 03 Jan 2010 22:17:06 GMT,1099434500,486594666,1,5080592338,00000000cb9ed0eefd2092c605f07c76896396ada16857ff274da9524f349d47,00000000d86a0000000000000000000000000000000000000000000000000000
32930,0,1,1262561513,Sun 03 Jan 2010 23:31:53 GMT,194559952,486594666,1,5080592338,000000004018eea04fc7d1dce04ebd2374abf6b57105bfd2ea6570385ea13a86,00000000d86a0000000000000000000000000000000000000000000000000000
32940,0,1,1262564474,Mon 04 Jan 2010 00:21:14 GMT,173815107,486594666,1,5080592338,00000000632fd82c087ea1f6beda924d43752ec9bdbc338db3ec433bc2144f9b,00000000d86a0000000000000000000000000000000000000000000000000000
32950,0,1,1262566991,Mon 04 Jan 2010 01:03:11 GMT,68572670,486594666,1,5080592338,00000000b0629f7423959731401a10a5e93bacfccd2279c3a7ec9f22776bb769,00000000d86a0000000000000000000000000000000000000000000000000000
32960,0,1,1262572341,Mon 04 Jan 2010 02:32:21 GMT,1599574277,486594666,1,5080592338,000000009afd773caa8f3dd8c9b184f7bcac3cb4f42a3414f7fab4f8fd2e8690,00000000d86a0000000000000000000000000000000000000000000000000000
32970,0,1,1262576213,Mon 04 Jan 2010 03:36:53 GMT,56750617,486594666,1,5080592338,0000000080dd29fd1343d7076c916a50a084ac0c2eac3c608d6d5427020c2144,00000000d86a0000000000000000000000000000000000000000000000000000
32980,0,1,1262580661,Mon 04 Jan 2010 04:51:01 GMT,61464129,486594666,1,5080592338,000000007d3671e84beea96434664cf56f95eef249d79c2e0799149718513742,00000000d86a0000000000000000000000000000000000000000000000000000
32990,0,1,1262584804,Mon 04 Jan 2010 06:00:04 GMT,55474285,486594666,1,5080592338,000000002001dc34a5199a67907d7fb0ddc5e0724ff86f39a69ee96f2d550b21,00000000d86a0000000000000000000000000000000000000000000000000000
33000,0,1,1262590228,Mon 04 Jan 2010 07:30:28 GMT,1393954566,486594666,1,5080592338,00000000942725dd706c453fd044c5542f638c02a6982732fcc32e35ae532f10,00000000d86a0000000000000000000000000000000000000000000000000000
33010,0,1,1262596859,Mon 04 Jan 2010 09:20:59 GMT,12868346,486594666,1,5080592338,00000000b9495235a8ff6e7d8ee2277325648a49ff3cd0d4db514f263263661c,00000000d86a0000000000000000000000000000000000000000000000000000
33020,0,1,1262601374,Mon 04 Jan 2010 10:36:14 GMT,410524884,486594666,1,5080592338,0000000039942ee8d8bd7a1843d404e3df10516433486e61278ba92ea73d465d,00000000d86a0000000000000000000000000000000000000000000000000000
33030,0,1,1262609500,Mon 04 Jan 2010 12:51:40 GMT,2269309697,486594666,1,5080592338,0000000031a3b59ead8f9189dde8ad712d282e4c51d2d37fb5ecb78be7d2799d,00000000d86a0000000000000000000000000000000000000000000000000000
33040,0,1,1262615185,Mon 04 Jan 2010 14:26:25 GMT,37846539,486594666,1,5080592338,000000001ddb97fd0f4b8f87b2acc8b53a67ed2226eecda238ca9d22257afa77,00000000d86a0000000000000000000000000000000000000000000000000000
33050,0,1,1262616706,Mon 04 Jan 2010 14:51:46 GMT,10515423,486594666,1,5080592338,00000000a924c2374a75218418cb1805335e056c688a65cc1a6e3dcb929b6128,00000000d86a0000000000000000000000000000000000000000000000000000
33060,0,1,1262623510,Mon 04 Jan 2010 16:45:10 GMT,3685996291,486594666,1,5080592338,00000000033bd2f47f7c9ccbf576f16da2124c1390afcbef2c1e2d07ee16590b,00000000d86a0000000000000000000000000000000000000000000000000000
33070,0,1,1262629767,Mon 04 Jan 2010 18:29:27 GMT,631178971,486594666,1,5080592338,00000000223865f26599476c573a2208182665dcb6da0e9826ff13baee5cb016,00000000d86a0000000000000000000000000000000000000000000000000000
33080,0,1,1262634509,Mon 04 Jan 2010 19:48:29 GMT,152070366,486594666,1,5080592338,0000000081607305e14792b891341d7d1cf92d0eb737cf815f206d5a7b08404c,00000000d86a0000000000000000000000000000000000000000000000000000
33090,0,1,1262638818,Mon 04 Jan 2010 21:00:18 GMT,71729758,486594666,1,5080592338,00000000c9f62c65380fe35e48c58071b4f519e5d133f08a5d7e36d69de984e3,00000000d86a0000000000000000000000000000000000000000000000000000
33100,0,1,1262643527,Mon 04 Jan 2010 22:18:47 GMT,2358657030,486594666,1,5080592338,00000000432ab178d5b2ed791ce9fc67d2071a03348f28a79674c2cea79758ba,00000000d86a0000000000000000000000000000000000000000000000000000
33110,0,1,1262647485,Mon 04 Jan 2010 23:24:45 GMT,5071427,486594666,1,5080592338,00000000ab3753919d39eb60827af41517e44879af3af330090af58fb8eb405e,00000000d86a0000000000000000000000000000000000000000000000000000
33120,0,1,1262651258,Tue 05 Jan 2010 00:27:38 GMT,50367074,486594666,1,5080592338,00000000bf00cf5e4e34c14707338a9f416373da9bc6dfe177605fc9d1838f18,00000000d86a0000000000000000000000000000000000000000000000000000
33130,0,1,1262654513,Tue 05 Jan 2010 01:21:53 GMT,208166432,486594666,1,5080592338,0000000051dfb4710d6ca8364f7c626e3bfe86f3b4d8ba2803f460146cbab959,00000000d86a0000000000000000000000000000000000000000000000000000
33140,0,1,1262658583,Tue 05 Jan 2010 02:29:43 GMT,89134139,486594666,1,5080592338,00000000a1d886cb1c23755e56a9d385825316465927c4e547459f9d452cca54,00000000d86a0000000000000000000000000000000000000000000000000000
33150,0,1,1262664437,Tue 05 Jan 2010 04:07:17 GMT,347327980,486594666,1,5080592338,000000009bbd1dded6b51b5e5ef37bf70d272268f79c9b60a97e0e001cbc1d1d,00000000d86a0000000000000000000000000000000000000000000000000000
33160,0,1,1262668229,Tue 05 Jan 2010 05:10:29 GMT,45570378,486594666,1,5080592338,0000000063d53eb7fee993ae06bc14ffffabe5bd8ef8c45565647a40ffdf9e96,00000000d86a0000000000000000000000000000000000000000000000000000
33170,0,1,1262670850,Tue 05 Jan 2010 05:54:10 GMT,13093673,486594666,1,5080592338,0000000095706d7bb14e395ddd8360e3610f31b89e9b82efd880a668fd99a192,00000000d86a0000000000000000000000000000000000000000000000000000
33180,0,1,1262674694,Tue 05 Jan 2010 06:58:14 GMT,28393994,486594666,1,5080592338,00000000cb9fd4971fe2fd6883a040768ce9e5a395b59c5bc7e19b56d557941d,00000000d86a0000000000000000000000000000000000000000000000000000
33190,0,1,1262678749,Tue 05 Jan 2010 08:05:49 GMT,3895800347,486594666,1,5080592338,00000000a6badb4599a422976d23c114a7f069a20eecec3092547d43d15d1433,00000000d86a0000000000000000000000000000000000000000000000000000
33200,0,1,1262684218,Tue 05 Jan 2010 09:36:58 GMT,3542065159,486594666,1,5080592338,00000000752382a9aa355fb2a663613cea7b7ad503331df3ac2e100604ed14d4,00000000d86a0000000000000000000000000000000000000000000000000000
33210,0,1,1262689416,Tue 05 Jan 2010 11:03:36 GMT,206964256,486594666,1,5080592338,00000000d1c18d8a97811f3f9b6b6916aac5b74d2f3d364a14aa32d00cc7ce14,00000000d86a0000000000000000000000000000000000000000000000000000
33220,0,1,1262694729,Tue 05 Jan 2010 12:32:09 GMT,267915508,486594666,1,5080592338,0000000042de96deec902b457890732b8585fef05978fd0517807c49ce40b4d6,00000000d86a0000000000000000000000000000000000000000000000000000
33230,0,1,1262699409,Tue 05 Jan 2010 13:50:09 GMT,29864160,486594666,1,5080592338,0000000061d227d193ffbf39ef71c8f9389f86e3d561fbebcf7861c7ffaf39c6,00000000d86a0000000000000000000000000000000000000000000000000000
33240,0,1,1262701654,Tue 05 Jan 2010 14:27:34 GMT,9851334,486594666,1,5080592338,0000000039af408cb962d29378d107280667625588b2577196d78060a763adfc,00000000d86a0000000000000000000000000000000000000000000000000000
33250,0,1,1262704159,Tue 05 Jan 2010 15:09:19 GMT,131963102,486594666,1,5080592338,000000003838be5eef6ae2d44c4519262fb9f738dd0ac52ef6608b1c409a0afe,00000000d86a0000000000000000000000000000000000000000000000000000
33260,0,1,1262707169,Tue 05 Jan 2010 15:59:29 GMT,54140543,486594666,1,5080592338,0000000023a9304a948f9d9a41181c742ee528ac0adbeb8576a78332c1b88cab,00000000d86a0000000000000000000000000000000000000000000000000000
33270,0,1,1262711514,Tue 05 Jan 2010 17:11:54 GMT,37831944,486594666,1,5080592338,00000000a4e687a0e3d658417681be82e323b0d9e45a3002a3a2ec53040c603d,00000000d86a0000000000000000000000000000000000000000000000000000
33280,0,1,1262716205,Tue 05 Jan 2010 18:30:05 GMT,159446945,486594666,1,5080592338,0000000042890a98a65e12b6335913a6035965c66ee34f30ba3e9a3909a1a08d,00000000d86a0000000000000000000000000000000000000000000000000000
33290,0,1,1262722690,Tue 05 Jan 2010 20:18:10 GMT,130590782,486594666,1,5080592338,000000003b530a8da014b470b9a07270ea72c04fbf9f15fe92c5a1e003fc231f,00000000d86a0000000000000000000000000000000000000000000000000000
33300,0,1,1262730178,Tue 05 Jan 2010 22:22:58 GMT,36553520,486594666,1,5080592338,000000003e307a34ee1e3a12abc5e1aada852055febc82a1afdf4a05d5dc47b3,00000000d86a0000000000000000000000000000000000000000000000000000
33310,0,1,1262734367,Tue 05 Jan 2010 23:32:47 GMT,252803255,486594666,1,5080592338,00000000aaf24912dbf984857c51eb589d105fa3e17e89902a0945ab875fad1d,00000000d86a0000000000000000000000000000000000000000000000000000
33320,0,1,1262741565,Wed 06 Jan 2010 01:32:45 GMT,257254557,486594666,1,5080592338,000000002ad2ec31a43fef34310ab658aede8b67b30ffd38674f646f39c32ee5,00000000d86a0000000000000000000000000000000000000000000000000000
33330,0,1,1262747084,Wed 06 Jan 2010 03:04:44 GMT,140872412,486594666,1,5080592338,000000000bd4fec9196879532a7156cf9edbce112e2bcbd9f062de5888db708b,00000000d86a0000000000000000000000000000000000000000000000000000
33340,0,1,1262752076,Wed 06 Jan 2010 04:27:56 GMT,188833124,486594666,1,5080592338,0000000016f8372a0cdd7ff28382a274cd0eba8cf791b9e89ff6e09c3eae9733,00000000d86a0000000000000000000000000000000000000000000000000000
33350,0,1,1262755923,Wed 06 Jan 2010 05:32:03 GMT,2931064602,486594666,1,5080592338,000000006b1de6331e584fffc3336b888be47c34370bd222c1a9186c1e90db11,00000000d86a0000000000000000000000000000000000000000000000000000
33360,0,1,1262759951,Wed 06 Jan 2010 06:39:11 GMT,4299778,486594666,1,5080592338,00000000a518bfcd59111c95dcf34a89995925ccbb572a341dfdf6686da6a631,00000000d86a0000000000000000000000000000000000000000000000000000
33370,0,1,1262766592,Wed 06 Jan 2010 08:29:52 GMT,3143569686,486594666,1,5080592338,00000000b903393952414f2a4825a0d43a19d2bd699504eee65fcc981af035da,00000000d86a0000000000000000000000000000000000000000000000000000
33380,0,1,1262770487,Wed 06 Jan 2010 09:34:47 GMT,144266335,486594666,1,5080592338,00000000a9c4f77a4198e11ee5ba6d15dd156148fe6778d1c158d5e1bea4c0ab,00000000d86a0000000000000000000000000000000000000000000000000000
33390,0,1,1262776663,Wed 06 Jan 2010 11:17:43 GMT,87010153,486594666,1,5080592338,00000000a193ef6067b4e600bf036dd9c04d15ec1f4c9e5d5844f86b9262a0ee,00000000d86a0000000000000000000000000000000000000000000000000000
33400,0,1,1262782656,Wed 06 Jan 2010 12:57:36 GMT,163840339,486594666,1,5080592338,000000005dac67ecccc6134c3218302a014e60b80aa2695a9874e35958c79f02,00000000d86a0000000000000000000000000000000000000000000000000000
33410,0,1,1262785508,Wed 06 Jan 2010 13:45:08 GMT,19920186,486594666,1,5080592338,0000000094c986721578dd865d600a2ffc6b7e81db0c23e82c4c55e34cf6ca5d,00000000d86a0000000000000000000000000000000000000000000000000000
33420,0,1,1262792289,Wed 06 Jan 2010 15:38:09 GMT,2139943707,486594666,1,5080592338,00000000060f93a1138b8fcf1126453e798a5b6ba648791ab510c5cfc188f81f,00000000d86a0000000000000000000000000000000000000000000000000000
33430,0,1,1262797448,Wed 06 Jan 2010 17:04:08 GMT,1228080917,486594666,1,5080592338,0000000020c734b75ad2c5aff93e0aa91b1ebf6e86f30fa9fa3e78f894120189,00000000d86a0000000000000000000000000000000000000000000000000000
33440,0,1,1262803902,Wed 06 Jan 2010 18:51:42 GMT,258459570,486594666,1,5080592338,00000000912fe4395f3d5e7e34a3d8be243389ba0f9252b98db6c09f17966b9e,00000000d86a0000000000000000000000000000000000000000000000000000
33450,0,1,1262810053,Wed 06 Jan 2010 20:34:13 GMT,174485013,486594666,1,5080592338,000000005c539171ff21f6786818f7a58969416d6a19b74f2fa5e9204ba6b5a0,00000000d86a0000000000000000000000000000000000000000000000000000
33460,0,1,1262815266,Wed 06 Jan 2010 22:01:06 GMT,3420095766,486594666,1,5080592338,000000008f0923eacfb18cd8411a4562726cba6964093c1d0796308037208023,00000000d86a0000000000000000000000000000000000000000000000000000
33470,0,1,1262819229,Wed 06 Jan 2010 23:07:09 GMT,16044185,486594666,1,5080592338,0000000078ee87854da951d246be6a31cad87992f828b9db6b35f867228c8540,00000000d86a0000000000000000000000000000000000000000000000000000
33480,0,1,1262825989,Thu 07 Jan 2010 00:59:49 GMT,168673825,486594666,1,5080592338,0000000072fc7d448cf52c4aa3c7fe3d4a0ae93f4ce003c99eb98c154a2e98fe,00000000d86a0000000000000000000000000000000000000000000000000000
33490,0,1,1262831565,Thu 07 Jan 2010 02:32:45 GMT,106035441,486594666,1,5080592338,000000005d6a7c63207f5abd385d98df3de21ea34f7c9f4992bfe56a19cd08e2,00000000d86a0000000000000000000000000000000000000000000000000000
33500,0,1,1262836990,Thu 07 Jan 2010 04:03:10 GMT,168192413,486594666,1,5080592338,000000004ad351192939d8c11cabb03c6b4e96a1a0655c0078e182bacd66c7e5,00000000d86a0000000000000000000000000000000000000000000000000000
33510,0,1,1262844979,Thu 07 Jan 2010 06:16:19 GMT,56179424,486594666,1,5080592338,000000005409a61ad7aa4f3274867eb2563cc7c79f8570118bb66efd2758a6b1,00000000d86a0000000000000000000000000000000000000000000000000000
33520,0,1,1262852222,Thu 07 Jan 2010 08:17:02 GMT,3495469590,486594666,1,5080592338,00000000c315a8a7834848e6048822824c239ab92cc9d4af26f313dfd1219ee1,00000000d86a0000000000000000000000000000000000000000000000000000
33530,0,1,1262859632,Thu 07 Jan 2010 10:20:32 GMT,4815964,486594666,1,5080592338,000000000fe88bc9110f19ad6d8f71e0cf19b895b0f7d4cd3fc77c1bbad1c6f4,00000000d86a0000000000000000000000000000000000000000000000000000
33540,0,1,1262864283,Thu 07 Jan 2010 11:38:03 GMT,2291483656,486594666,1,5080592338,000000004190175355a6ecc3ae153e0621e3f8eb56ee2c35811374512ecb2cd0,00000000d86a0000000000000000000000000000000000000000000000000000
33550,0,1,1262869517,Thu 07 Jan 2010 13:05:17 GMT,173856790,486594666,1,5080592338,00000000c276f4f50c767bb0ca7fe0808fd68d875d41f1cf70c48b8fa3d6cbd7,00000000d86a0000000000000000000000000000000000000000000000000000
33560,0,1,1262874518,Thu 07 Jan 2010 14:28:38 GMT,260584504,486594666,1,5080592338,000000004197d233dfe7174930148630c4dd79613019834d6c0ebb8ae3d1ae12,00000000d86a0000000000000000000000000000000000000000000000000000
33570,0,1,1262877810,Thu 07 Jan 2010 15:23:30 GMT,44277586,486594666,1,5080592338,000000000991b461578ba96aebd28f9133b0e4c9090365eadeea001899bd7f02,00000000d86a0000000000000000000000000000000000000000000000000000
33580,0,1,1262882972,Thu 07 Jan 2010 16:49:32 GMT,75011780,486594666,1,5080592338,00000000c51e86784f8b0fe35b22a0ec3b69ccdf3ce1e351c4b96aecf68dd381,00000000d86a0000000000000000000000000000000000000000000000000000
33590,0,1,1262885346,Thu 07 Jan 2010 17:29:06 GMT,31766456,486594666,1,5080592338,0000000060025d2d8d0f34a0851a7f64c5472dab1165c88b04e320d7c475274f,00000000d86a0000000000000000000000000000000000000000000000000000
33600,0,1,1262891876,Thu 07 Jan 2010 19:17:56 GMT,66163543,486594666,1,5080592338,00000000922811d417808514e99a4ae78f610da31c53abd1db184fd430b0b7df,00000000d86a0000000000000000000000000000000000000000000000000000
33610,0,1,1262896950,Thu 07 Jan 2010 20:42:30 GMT,3141009411,486594666,1,5080592338,00000000689b2e7d1f07139da810f302056ad4ec93086ff5ca70526724aa539f,00000000d86a0000000000000000000000000000000000000000000000000000
33620,0,1,1262900897,Thu 07 Jan 2010 21:48:17 GMT,70142787,486594666,1,5080592338,000000006d35b2c53282f93d59d95c1eea09357943b8b914613d44d7ecf5a587,00000000d86a0000000000000000000000000000000000000000000000000000
33630,0,1,1262908868,Fri 08 Jan 2010 00:01:08 GMT,119897857,486594666,1,5080592338,000000008faddb3edd9463ac300007310d4eb00f4cbfc1147671d0aff1429094,00000000d86a0000000000000000000000000000000000000000000000000000
33640,0,1,1262915983,Fri 08 Jan 2010 01:59:43 GMT,13869208,486594666,1,5080592338,00000000a43333553ec65a98506dcb54c49be7475baa27266f327efd124446ad,00000000d86a0000000000000000000000000000000000000000000000000000
33650,0,1,1262919985,Fri 08 Jan 2010 03:06:25 GMT,170427601,486594666,1,5080592338,0000000072c2eee6494fb182b521a6180301eee9e52e538daf2b2efaf7a6752d,00000000d86a0000000000000000000000000000000000000000000000000000
33660,0,1,1262928256,Fri 08 Jan 2010 05:24:16 GMT,49488741,486594666,1,5080592338,000000000113cdae56346140a4890adcbc1e899754819289ed32b67c68fe6ef8,00000000d86a0000000000000000000000000000000000000000000000000000
33670,0,1,1262935303,Fri 08 Jan 2010 07:21:43 GMT,1461431046,486594666,1,5080592338,00000000cd3fd667ff2189b4eca36586493d27c7e3f31de0c23381501087944f,00000000d86a0000000000000000000000000000000000000000000000000000
33680,0,1,1262943144,Fri 08 Jan 2010 09:32:24 GMT,109391099,486594666,1,5080592338,000000002e3140c88eb1c253e755682b7e7ced38dfdba593b92c31b454a0fa2b,00000000d86a0000000000000000000000000000000000000000000000000000
33690,0,1,1262946802,Fri 08 Jan 2010 10:33:22 GMT,312365682,486594666,1,5080592338,000000004848b36e1e9e77b168d761fec2867c9dd64e23b706252107e2ec37a2,00000000d86a0000000000000000000000000000000000000000000000000000
33700,0,1,1262950750,Fri 08 Jan 2010 11:39:10 GMT,11098409,486594666,1,5080592338,000000002eb8a8b7636d666a6e51f8d1159a44e406a6765cf013bfd3291ab61e,00000000d86a0000000000000000000000000000000000000000000000000000
33710,0,1,1262952354,Fri 08 Jan 2010 12:05:54 GMT,2711740423,486594666,1,5080592338,000000006648defd859cfb657b7e9ec1b4a408636b86b12781351e8b9e8e7ede,00000000d86a0000000000000000000000000000000000000000000000000000
